"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-12","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","762.9","","","","1"
"2014-01","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","762.1","","","","1"
"2014-02","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","765.8","","","","1"
"2014-03","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","757.6","","","","1"
"2014-04","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","767.9","","","","1"
"2014-05","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","774.9","","","","1"
"2014-06","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","756.5","","","","1"
"2014-07","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","757.3","","","","1"
"2014-08","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","753.4","","","","1"
"2014-09","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","734.2","","","","1"
"2014-10","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","746.5","","","","1"
"2014-11","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","757.4","","","","1"
"2014-12","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","758.0","","","","1"
"2015-01","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","755.5","","","","1"
"2015-02","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","748.4","","","","1"
"2015-03","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","751.7","","","","1"
"2015-04","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","743.5","","","","1"
"2015-05","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","742.6","","","","1"
"2015-06","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","742.5","","","","1"
"2015-07","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","751.5","","","","1"
"2015-08","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","740.8","","","","1"
"2015-09","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","770.6","","","","1"
"2015-10","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","766.6","","","","1"
"2015-11","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","752.7","","","","1"
"2015-12","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","749.2","","","","1"
"2016-01","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","766.5","","","","1"
"2016-02","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","767.5","","","","1"
"2016-03","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","763.0","","","","1"
"2016-04","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","771.5","","","","1"
"2016-05","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","780.7","","","","1"
"2016-06","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","788.1","","","","1"
"2016-07","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","775.5","","","","1"
"2016-08","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","784.7","","","","1"
"2016-09","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","797.6","","","","1"
"2016-10","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","785.9","","","","1"
"2016-11","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","799.4","","","","1"
"2016-12","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","799.3","","","","1"
"2017-01","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","786.5","","","","1"
"2017-02","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","787.3","","","","1"
"2017-03","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","799.1","","","","1"
"2017-04","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","789.4","","","","1"
"2017-05","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","775.2","","","","1"
"2017-06","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","773.0","","","","1"
"2017-07","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","785.0","","","","1"
"2017-08","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","788.4","","","","1"
"2017-09","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","778.5","","","","1"
"2017-10","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","792.9","","","","1"
"2017-11","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","794.9","","","","1"
"2017-12","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","799.3","","","","1"
"2018-01","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","802.3","","","","1"
"2018-02","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","793.8","","","","1"
"2018-03","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","787.2","","","","1"
"2018-04","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","785.3","","","","1"
"2018-05","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","786.1","","","","1"
"2018-06","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","789.1","","","","1"
"2018-07","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","793.9","","","","1"
"2018-08","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","786.7","","","","1"
"2018-09","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","779.7","","","","1"
"2018-10","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","774.7","","","","1"
"2018-11","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","768.3","","","","1"
"2018-12","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","761.7","","","","1"
"2019-01","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","762.7","","","","1"
"2019-02","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","768.6","","","","1"
"2019-03","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","767.0","","","","1"
"2019-04","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","779.4","","","","1"
"2019-05","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","782.3","","","","1"
"2019-06","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","791.2","","","","1"
"2019-07","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","789.7","","","","1"
"2019-08","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","793.7","","","","1"
"2019-09","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","771.5","","","","1"
"2019-10","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","765.3","","","","1"
"2019-11","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","759.2","","","","1"
"2019-12","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","764.8","","","","1"
"2020-01","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","764.3","","","","1"
"2020-02","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","778.7","","","","1"
"2020-03","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","675.0","","","","1"
"2020-04","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","593.0","","","","1"
"2020-05","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","586.4","","","","1"
"2020-06","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","646.8","","","","1"
"2020-07","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","669.8","","","","1"
"2020-08","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","678.0","","","","1"
"2020-09","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","734.1","","","","1"
"2020-10","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","722.8","","","","1"
"2020-11","Canada","2016A000011124","Employment","Information, culture and recreation [51, 71]","Estimate","Persons","249","thousands","3","v13682088","1.2.16.1","697.2","","","","1"
"2009-03","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1093.1","","","","1"
"2009-04","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1077.1","","","","1"
"2009-05","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1072.8","","","","1"
"2009-06","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1089.6","","","","1"
"2009-07","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1065.6","","","","1"
"2009-08","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1062.5","","","","1"
"2009-09","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1052.3","","","","1"
"2009-10","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1048.2","","","","1"
"2009-11","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1063.8","","","","1"
"2009-12","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1074.8","","","","1"
"2010-01","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1093.1","","","","1"
"2010-02","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1093.1","","","","1"
"2010-03","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1086.3","","","","1"
"2010-04","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1093.3","","","","1"
"2010-05","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1092.2","","","","1"
"2010-06","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1096.3","","","","1"
"2010-07","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1108.3","","","","1"
"2010-08","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1114.1","","","","1"
"2010-09","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1102.7","","","","1"
"2010-10","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1099.2","","","","1"
"2010-11","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1104.2","","","","1"
"2010-12","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1100.3","","","","1"
"2011-01","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1096.4","","","","1"
"2011-02","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1104.8","","","","1"
"2011-03","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1131.1","","","","1"
"2011-04","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1123.6","","","","1"
"2011-05","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1135.4","","","","1"
"2011-06","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1136.0","","","","1"
"2011-07","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1147.6","","","","1"
"2011-08","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1155.8","","","","1"
"2011-09","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1171.1","","","","1"
"2011-10","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1168.7","","","","1"
"2011-11","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1159.7","","","","1"
"2011-12","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1168.8","","","","1"
"2012-01","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1160.0","","","","1"
"2012-02","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1151.0","","","","1"
"2012-03","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1155.7","","","","1"
"2012-04","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1186.3","","","","1"
"2012-05","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1186.2","","","","1"
"2012-06","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1188.9","","","","1"
"2012-07","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1181.5","","","","1"
"2012-08","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1172.9","","","","1"
"2012-09","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1174.6","","","","1"
"2012-10","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1167.1","","","","1"
"2012-11","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1182.0","","","","1"
"2012-12","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1169.4","","","","1"
"2013-01","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1172.5","","","","1"
"2013-02","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1172.5","","","","1"
"2013-03","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1165.7","","","","1"
"2013-04","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1158.3","","","","1"
"2013-05","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1159.3","","","","1"
"2013-06","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1161.3","","","","1"
"2013-07","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1158.0","","","","1"
"2013-08","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1183.0","","","","1"
"2013-09","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1163.9","","","","1"
"2013-10","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1174.6","","","","1"
"2013-11","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1172.9","","","","1"
"2013-12","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1191.3","","","","1"
"2014-01","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1195.4","","","","1"
"2014-02","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1209.0","","","","1"
"2014-03","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1200.8","","","","1"
"2014-04","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1194.1","","","","1"
"2014-05","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1192.8","","","","1"
"2014-06","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1193.2","","","","1"
"2014-07","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1202.2","","","","1"
"2014-08","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1202.7","","","","1"
"2014-09","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1213.5","","","","1"
"2014-10","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1231.1","","","","1"
"2014-11","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1222.9","","","","1"
"2014-12","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1220.5","","","","1"
"2015-01","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1222.1","","","","1"
"2015-02","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1228.0","","","","1"
"2015-03","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1223.9","","","","1"
"2015-04","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1222.3","","","","1"
"2015-05","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1221.5","","","","1"
"2015-06","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1209.9","","","","1"
"2015-07","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1205.5","","","","1"
"2015-08","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1197.8","","","","1"
"2015-09","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1196.6","","","","1"
"2015-10","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1206.0","","","","1"
"2015-11","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1198.2","","","","1"
"2015-12","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1189.1","","","","1"
"2016-01","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1190.7","","","","1"
"2016-02","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1180.2","","","","1"
"2016-03","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1199.0","","","","1"
"2016-04","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1218.2","","","","1"
"2016-05","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1207.2","","","","1"
"2016-06","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1223.0","","","","1"
"2016-07","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1223.2","","","","1"
"2016-08","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1222.0","","","","1"
"2016-09","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1228.7","","","","1"
"2016-10","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1222.6","","","","1"
"2016-11","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1223.0","","","","1"
"2016-12","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1216.8","","","","1"
"2017-01","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1219.3","","","","1"
"2017-02","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1217.6","","","","1"
"2017-03","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1213.0","","","","1"
"2017-04","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1195.6","","","","1"
"2017-05","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1201.6","","","","1"
"2017-06","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1210.0","","","","1"
